"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Zratio","Xratio"
10,"normal",12,0.00325749603189029,0.00624830165557918,0.00358591375296625,"matcher",1,"death",0,0,10,0.0726933479309078,0.121510982513428,0.598245083919675,1.67155573339282
10,"normal",13,0.150235762696717,0.34543061624856,0.136688335636157,"director",1,"death",0,0,10,1.16255694627762,2.99099266529083,0.388685990363195,2.57277088650811
10,"normal",14,0.0075951856623709,0.00230966740589762,0.00123098098289283,"matcher",0,"war",0,0,10,0.0395964533090593,0.102729260921478,0.385444740416512,2.59440561809041
10,"normal",15,0.063975988913867,0.252406840404025,0.110499351348698,"director",1,"envy",0,0,10,7.55947214365005,2.76267014443874,2.73629197422185,0.365458075900099
10,"normal",16,0.0138531689071307,0.00262157164285243,0.00378198410065967,"matcher",0,"strength",0,0,10,0.0828019529581077,0.260216474533081,0.318204114888127,3.14263692143509
10,"normal",17,0.188893413548769,0.33018134170199,0.0766542828165196,"director",0,"anger",1,0,10,7.45841117948294,14.2148796096444,0.524690421888808,1.90588575335557
10,"normal",18,0.0070824492070682,0.004653523757862,0.00244986196440602,"matcher",1,"luck",0,0,10,0.0571576878428466,0.162353947758675,0.352056039486064,2.8404568814096
10,"normal",19,0.0749361706226046,0.312054218297256,0.16134141057792,"director",1,"envy",0,0,10,11.1428535878658,3.32262170314789,3.35363293910618,0.298184094132414
10,"normal",20,0.00975677263835091,0.00265119055575439,0.00143167667940267,"matcher",1,"war",0,0,10,0.0696011334657667,0.144443467259407,0.481857260742499,2.07530337606429
10,"normal",21,0.103874741310663,0.333713893803446,0.151614994873553,"director",1,"envy",0,0,10,8.53493381803855,2.20964014530182,3.86258994985482,0.258893647263175
10,"normal",22,0.00723034683392453,0.00492115704525948,0.00374825998012914,"matcher",1,"anger",0,0,10,0.101653814315796,0.229721397161484,0.44250912440837,2.25984040744242
10,"normal",23,0.20082362824957,0.242480445639841,0.0755794564599352,"director",1,"reality",1,1,10,1.86514442414045,3.63980713393539,0.512429465493091,1.95148809219575
10,"normal",24,0.0130140931842935,0.0181155126802098,0.0048532401993659,"matcher",1,"luck",0,0,10,0.106131553649902,0.176366105675698,0.601768425079688,1.66176881059783
10,"normal",25,0.165514426832995,0.149112274609691,0.103760738632185,"director",1,"war",1,1,10,1.58317286684178,2.90545961260796,0.544895843663342,1.83521311756938
10,"normal",26,0.00939387745140117,0.0142722274056123,0.0030820910204531,"matcher",1,"luck",0,0,10,0.0618613809347154,0.147442877292633,0.419561677516221,2.38343979821975
10,"normal",27,0.205482700205252,0.447140498936413,0.0584747284001007,"director",1,"freedom",1,1,10,1.46753652382176,4.40942557156086,0.332818073466717,3.00464451820103
10,"normal",28,0.0619546615491682,0.0878991732908901,0.0544919211392322,"matcher",1,"fear",0,0,10,0.879192579537631,1.50265641510487,0.585092221149087,1.70913227667949
10,"normal",29,0.193481238198615,0.381399064686504,0.0661107006516195,"director",1,"luck",0,0,10,1.64940071105957,2.9549894630909,0.558174819795909,1.79155340680836
10,"normal",30,0.0083818444332311,0.00641584817984704,0.00422329237892038,"matcher",1,"fear",0,0,10,0.0995992422103881,0.162809289991855,0.611754048036023,1.63464386253005
10,"normal",31,0.0716441224153586,0.261076847272455,0.160296522160334,"director",1,"envy",0,0,10,3.92827487224713,1.33124761283398,2.95082209678827,0.338888610427725
10,"normal",32,0.0109604214289582,0.019771919440267,0.00522261326698304,"matcher",1,"luck",0,0,10,0.0553703010082243,0.111674152314663,0.495820204233187,2.01686012684085
10,"normal",33,0.0888205505965055,0.297298081265373,0.154189589398749,"director",1,"envy",0,0,10,4.79299733415246,1.14235089719296,4.19573122928346,0.238337478106475
10,"normal",34,0.0143564833944697,0.00680180048441433,0.00269191045694592,"matcher",1,"war",0,0,10,0.069264143705368,0.209061227738858,0.331310326905222,3.01831823155356
10,"normal",35,0.0888240846107625,0.31260498640648,0.132948100480606,"director",1,"envy",0,0,10,3.44167981669307,0.991258770227432,3.47202962542608,0.288015975634794
10,"normal",36,0.0111086203307991,0.0112395222699524,0.00274267761242779,"matcher",1,"anger",0,0,10,0.122246220707893,0.319617845118045,0.382476205803663,2.61454172789334
10,"normal",37,0.288916768065292,0.343469638678425,0.0729351353703158,"director",1,"reality",0,0,10,0.791938170790672,2.37667527794838,0.333212609285985,3.00108691007469
10,"normal",38,0.0104462161948527,0.00245210385920444,0.00179892733812144,"matcher",1,"luck",0,0,10,0.0249720960855484,0.0906149446964265,0.275584741227935,3.62864792711039
10,"normal",39,0.20964229276078,0.276938219997951,0.193129366968876,"director",0,"anger",0,0,10,8.78679347038269,5.74719251692295,1.52888448481749,0.654071651541008
10,"normal",40,0.0172101068545363,0.0103544299933027,0.00728507261611514,"matcher",1,"freedom",0,0,10,0.168579801917077,0.23023384809494,0.732211198796279,1.36572617524009
10,"normal",41,0.223712168888139,0.441600520260708,0.0627164233402891,"director",1,"reality",0,0,10,0.694517344236374,2.41359727084637,0.287751959544117,3.47521525686321
10,"normal",42,0.0142850964377567,0.0162579183739649,0.0222374480070778,"matcher",1,"freedom",0,0,10,0.137593612074852,0.0939526218571695,1.46449997195424,0.6828269164564
10,"normal",43,0.237731515960058,0.34012520196358,0.0816850004727686,"director",1,"reality",0,0,10,1.08605226874352,3.32653517468134,0.326481522579286,3.06296047659833
10,"normal",44,0.00313549403836987,0.00731472978455442,0.000826165092747272,"matcher",1,"luck",0,0,10,0.0122103095054628,0.0190744847059251,0.640138367757318,1.56216226111151
10,"normal",45,0.201698371589186,0.20388100699955,0.040346155535352,"director",0,"fear",0,0,10,1.04003274440765,4.24920837581158,0.2447591768688,4.08564864775646
10,"normal",46,0.00616152828722972,0.0077999803584153,0.00312472729257079,"matcher",1,"strength",0,0,10,0.043970793485642,0.0823575705289839,0.533901051272116,1.87300623892258
10,"normal",47,0.142116774388856,0.330744851730796,0.154037224985955,"director",0,"strength",0,0,10,5.92949517653324,3.90147989988327,1.51980667046642,0.657978425435591
10,"normal",48,0.00676854212756709,0.0117327551776601,0.0022195858778868,"matcher",1,"death",0,0,10,0.0319262892007825,0.0666877850890163,0.478742683658884,2.08880476743228
10,"normal",49,0.160750946951183,0.329307573409472,0.196055788382803,"director",1,"death",0,0,10,1.58783941715956,1.66462971270084,0.953869443182836,1.04836149972814
10,"normal",50,0.0214783039866023,0.0757347602449222,0.0141259633318728,"matcher",1,"freedom",0,0,10,0.104559361934662,0.179337933659554,0.583029813052003,1.71517815661136
10,"normal",51,0.0646942091643499,0.436084492710383,0.0737570396694432,"director",1,"luck",0,0,10,1.12975637614727,0.935057908296585,1.20822075950929,0.827663315771979
10,"normal",52,0.00474806927705219,0.0043627627753179,0.00119013426998249,"matcher",1,"death",0,0,10,0.0203066468238833,0.0800982713699348,0.253521661286506,3.94443612796421
10,"normal",53,0.241952910563478,0.404684834650988,0.0757887414626902,"director",0,"luxury",0,0,10,1.32550620287657,1.85117623209953,0.716034583791749,1.3965805879159
10,"normal",54,0.0117735907442921,0.0127051709580802,0.00416945584283813,"matcher",1,"strength",0,0,10,0.0994023531675346,0.221940726041794,0.447877930924746,2.23275122740536
10,"normal",55,0.109752937378106,0.420838378629881,0.0653200040512999,"director",1,"luck",0,0,10,1.14255514740944,1.42216895520687,0.803389177654522,1.2447267498916
10,"normal",56,0.0191583647276585,0.0134846449016849,0.00383980503812397,"matcher",1,"anger",0,0,10,0.0733203589916229,0.128932595252991,0.568672016938419,1.75848286923583
10,"normal",57,0.0819908939488869,0.380501800506383,0.0431479434680533,"director",1,"death",0,0,10,0.600700885057449,1.25319382548332,0.479335975682593,2.08621937582707
10,"normal",58,0.0112286227354062,0.0133548310023625,0.00403092012992646,"matcher",1,"luxury",0,0,10,0.0860699862241743,0.191285632550716,0.449955310686254,2.22244293210994
10,"normal",59,0.193356359507751,0.2591748770445,0.17497429304762,"director",1,"anger",0,0,10,4.45018660649657,3.79784519225359,1.17176619404434,0.853412570769355
10,"normal",60,0.00860320300508319,0.00232507860403295,0.00285520616628553,"matcher",1,"luck",0,0,10,0.0233464688062668,0.0812888890504836,0.287203688953944,3.48184942763865
10,"normal",61,0.0950125307224318,0.323504395996019,0.0573248864325631,"director",1,"death",0,0,10,0.433984369039536,1.13519786857069,0.382298435413696,2.6157575008589
10,"normal",62,0.00827246518897037,0.00616663262955347,0.00203362542402994,"matcher",1,"reality",0,0,10,0.0679304599761965,0.15834753215313,0.428996013089137,2.33102399437036
10,"normal",63,0.105281914967811,0.474108530510516,0.0554801177673139,"director",1,"luck",0,0,10,1.58634638786316,1.27474986948073,1.24443738010294,0.803575990233661
10,"normal",64,0.0015286260463392,0.00230238813795578,0.000960009905372072,"matcher",1,"luxury",0,0,10,0.0171796083450317,0.0357778519392012,0.480174393203531,2.08257669328929
10,"normal",65,0.0558949004918128,0.258938332162122,0.0607060756094508,"director",1,"fear",0,0,10,0.768326744437217,2.81382223963738,0.273054471463781,3.6622729327201
10,"normal",66,0.00320937431770356,0.00185335747968951,0.00079524604478761,"matcher",1,"anger",0,0,10,0.0156583189964291,0.0606272667646408,0.258271893687964,3.8718885966282
10,"normal",67,0.190588093160776,0.224408832771723,0.0779315348456739,"director",1,"war",0,0,10,1.08401748165488,2.23539248853922,0.484933848177715,2.06213693632194
10,"normal",68,0.00574788391276542,0.00960309589539833,0.00347123492680366,"matcher",1,"luck",0,0,10,0.0283594131469729,0.0595897585153574,0.475910858736978,2.10123383747516
10,"normal",69,0.0656923800425563,0.246834797760679,0.0251957711630064,"director",1,"fear",0,0,10,0.347207352519035,1.94035883247852,0.178939764494761,5.58847276246013
10,"normal",70,0.0113483233709747,0.00225687820824256,0.00141550147380478,"matcher",0,"strength",0,0,10,0.0456842184066768,0.11757729947567,0.388546246685401,2.57369620355562
10,"normal",71,0.198136116852823,0.257052609112039,0.063756455423682,"director",1,"war",0,0,10,0.626516149379313,1.51144103705883,0.414515772708193,2.4124534356476
10,"normal",72,0.00625883071598388,0.00198170514570874,0.000829751714095433,"matcher",0,"freedom",0,0,10,0.0185433030128479,0.0675823390483855,0.274380900009569,3.64456855402517
10,"normal",73,0.116615133002265,0.329056396826951,0.16467538194048,"director",0,"envy",0,0,10,5.8259824514389,2.93078230321407,1.98785916137469,0.503053747182199
11,"modified",0,0.124131046483626,0.263818980263978,0.0691641663751519,"director",1,"reality",1,0,11,4.84273718297482,7.71188541501761,0.627957616375419,1.59246416306249
11,"modified",1,0.0224170177738905,0.037369570994474,0.0038508867681452,"matcher",1,"anger",0,0,11,0.0871598124504093,0.173018999397754,0.503758620462467,1.98507769272904
11,"modified",2,0.0869897291444125,0.389203658725783,0.0678608353211635,"director",1,"war",1,1,11,3.36039608716965,3.35982681438327,1.00016943515777,0.999830593545638
11,"modified",3,0.0120656389655801,0.0137544572446095,0.00302348146290857,"matcher",0,"luck",0,0,11,0.065343469381333,0.148429233580828,0.440233152223009,2.27152361186427
11,"modified",4,0.121864668484214,0.425076861157445,0.0831375361927852,"director",1,"reality",0,0,11,0.996619045734406,1.49776206165552,0.665405454744135,1.50284310546346
11,"modified",5,0.0186022430838486,0.0375219554924336,0.00487231643614535,"matcher",1,"reality",0,0,11,0.0475436151027679,0.0947371907532217,0.50184742364393,1.99263750870527
11,"modified",6,0.0993142653075546,0.355388493506241,0.231161595240631,"director",1,"fear",1,1,11,3.08733129501343,0.972258012741804,3.17542386337042,0.3149185882034
11,"modified",7,0.00841937916869303,0.0214536772480631,0.00547884288713033,"matcher",1,"fear",0,0,11,0.045196712017059,0.166715130209922,0.271101440883913,3.688656160364
11,"modified",8,0.244555409182612,0.40044945278614,0.168059064518356,"director",1,"freedom",1,1,11,1.93898175656796,3.01943702623248,0.642166648856171,1.55722817711135
11,"modified",9,0.00782609471378483,0.0224138927045903,0.0088002126187533,"matcher",0,"luxury",0,0,11,0.0825929045677189,0.171716049313545,0.480985352842052,2.07906538960321
11,"modified",10,0.11072827901955,0.363655470616135,0.0890180182447071,"director",1,"reality",0,0,11,1.58079421520233,2.24131211638451,0.705298563125753,1.41783927017827
11,"modified",11,0.00870589337182795,0.0123103157683725,0.00482367738512627,"matcher",1,"death",0,0,11,0.0656451582908631,0.154416434466839,0.425117692410912,2.35228977257765
11,"modified",12,0.0949994006923269,0.380620549323235,0.151655608098736,"director",1,"anger",1,1,11,5.84567479463294,1.51941069960594,3.84733028150257,0.259920497288175
11,"modified",13,0.0143701085777991,0.00330397216120994,0.00346663709491932,"matcher",1,"fear",0,0,11,0.0266467630863192,0.0989026874303819,0.269424054882998,3.71162107419944
11,"modified",14,0.0524072588524885,0.382333050476452,0.109776403222141,"director",0,"luck",1,0,11,1.35295869410038,0.698754340410232,1.93624370663096,0.516463912355324
11,"modified",15,0.0118496176572282,0.00480030805559399,0.00283478234436733,"matcher",1,"freedom",0,0,11,0.0600205063819878,0.199319012463093,0.301127853486138,3.32084856456507
11,"modified",16,0.119333555277987,0.305659372174704,0.311352190250496,"director",0,"fear",0,0,11,3.44751939177513,1.16357982158661,2.96285594491853,0.337512190464426
11,"modified",17,0.000968638990037872,0.00427921846871452,0.00215100165116998,"matcher",1,"luxury",0,0,11,0.0286103188991547,0.0424775257706643,0.673540145761348,1.48469249575262
11,"modified",18,0.135729204307425,0.37238826617782,0.321892343007078,"director",0,"fear",0,0,11,3.92905160784721,1.29329574853182,3.03801478687885,0.329162321499878
11,"modified",19,0.00182871088328062,0.00264067251505995,0.00133897941017485,"matcher",1,"freedom",0,0,11,0.0225913822650908,0.0420563966035846,0.537168756468433,1.86161236661344
11,"modified",20,0.0794856919687607,0.330342189787008,0.204759549127122,"director",0,"envy",1,0,11,3.36747638881207,1.33353071659803,2.52523346249033,0.396002989368683
11,"modified",21,0.00513792301272397,0.0128634327368056,0.00483892698736908,"matcher",1,"death",0,0,11,0.0745424032211301,0.090858079493046,0.82042679789237,1.21887778723092
11,"modified",22,0.332314707167083,0.403002681784964,0.124885787477585,"director",1,"freedom",0,0,11,1.77389581128955,3.54189646244049,0.500832203905608,1.99667671567795
11,"modified",23,0.00520179510874367,0.0299342401950624,0.00472183773317436,"matcher",0,"war",0,0,11,0.05591332912445,0.0856757014989855,0.652615947651297,1.53229476478303
11,"modified",24,0.0567415034774053,0.295864032991441,0.149565042314287,"director",1,"war",0,0,11,3.8074404373765,1.28005933761597,2.97442495475845,0.33619943861761
11,"modified",25,0.0233066481598952,0.0206239398419825,0.00441788250676404,"matcher",1,"envy",0,0,11,0.0684768855571746,0.240981206297875,0.284158613898426,3.51916131023027
11,"modified",26,0.075433992714199,0.33435919443553,0.132643142478461,"director",1,"anger",0,0,11,4.80660216137767,2.46881595999002,1.94692607277097,0.513630185545128
11,"modified",27,0.00200242999069813,0.00990785576619151,0.000825161054750905,"matcher",0,"strength",0,0,11,0.0381496548652654,0.0548922941088684,0.694991081801079,1.43886738432454
11,"modified",28,0.0908013956021079,0.31981155097646,0.209259793254161,"director",0,"envy",0,0,11,3.52998134493828,1.26954764872789,2.7805032355228,0.359647126902902
11,"modified",29,0.00247041235412308,0.0268221069902183,0.00349948564937498,"matcher",1,"war",0,0,11,0.0382127463817595,0.0669337064027787,0.570904383388115,1.7516067998381
11,"modified",30,0.104637093185679,0.312953634486982,0.223418699265196,"director",0,"fear",0,0,11,1.53437280654907,0.59073469415307,2.59739748102807,0.385000758376108
11,"modified",31,0.000745870451068451,0.00115802227614674,0.000672666001862843,"matcher",1,"fear",0,0,11,0.0144091546535489,0.0238659381866458,0.603753958501891,1.65630384019564
11,"modified",32,0.254931202730291,0.319057783772147,0.15595901637388,"director",0,"strength",1,0,11,1.38427255861461,2.5975664742291,0.532911312317978,1.8764848425723
11,"modified",33,0.00524567721217292,0.0126154525404378,0.00283008362209359,"matcher",1,"luck",0,0,11,0.0395511984825136,0.0504388604313133,0.784141397016171,1.27528020304146
11,"modified",34,0.00922309388408961,0.0774258819537351,0.0523285643434584,"director",1,"death",1,1,11,0.20615553855896,0.157698997179977,1.30727234951076,0.764951542327231
