Pair,Condtion,Game,X,Y,Z,Role,Success,Target,Introducer,Succ_Introducer,Participant
21,normal,30,0.27318116914305596,0.22799425214912167,0.10220138922667263,director,0,envy,0,0,46
21,normal,31,0.011838815324181106,0.0027847082602420045,0.010647163338099352,matcher,1,luck,0,0,46
21,normal,32,0.18145119713143038,0.17343095897269462,0.05726034505362213,director,1,death,0,0,46
21,normal,33,0.0021533133260537934,0.0041319762829333745,0.0025177883642799564,matcher,1,reality,0,0,46
21,normal,34,0.19391970632142694,0.25571319825335403,0.05687424125595237,director,0,luck,0,0,46
21,normal,35,0.012523414044195958,0.004263431100410664,0.014183737317820742,matcher,0,envy,0,0,46
21,normal,36,0.21216678576247217,0.19501443969416107,0.0669746662712987,director,1,death,0,0,46
21,normal,37,0.013024662752380234,0.014218860576501114,0.002448432261402147,matcher,1,luxury,0,0,46
21,normal,38,0.29383665658686814,0.21603425495890935,0.0799187712292249,director,1,war,1,1,46
21,normal,39,0.005727455278979465,0.0030519883114147844,0.012829824696464561,matcher,1,war,0,0,46
21,normal,40,0.13858103369123154,0.2846144570615755,0.04644733354087913,director,1,fear,1,1,46
21,normal,41,0.004532717378391207,0.0038708558037337908,0.0066154981512776675,matcher,0,luck,0,0,46
21,normal,42,0.1475282599782845,0.24465753513137273,0.050045359568976024,director,1,fear,0,0,46
21,normal,43,0.0015177339764696738,0.001007112482930586,0.0019509896193175879,matcher,1,luxury,0,0,46
21,normal,44,0.1388586439796136,0.2942169616275328,0.04559809130807709,director,0,fear,0,0,46
21,normal,45,0.0321676697995382,0.06762006631787937,0.08169285198639142,matcher,0,war,0,0,46
21,normal,46,0.2655467910801262,0.1796963183551172,0.06865588565168022,director,0,reality,0,0,46
21,normal,47,0.04044328818592688,0.006298857511997529,0.013674353420955215,matcher,1,luck,0,0,46
21,normal,48,0.21316202616284574,0.23594418696149952,0.04739991408345008,director,0,war,0,0,46
21,normal,49,0.0025948264345056426,0.0011773353919799193,0.0017161093181648163,matcher,0,strength,0,0,46
21,normal,50,0.14147448686185138,0.2846665460710903,0.06650266751424673,director,1,freedom,0,0,46
21,normal,51,0.0009747849818822516,0.0010793550526431409,0.0009581932109800873,matcher,1,war,0,0,46
21,normal,52,0.1578495981648136,0.2973280642017084,0.0483982118668057,director,1,fear,0,0,46
21,normal,53,0.03359677472648063,0.005187654061337182,0.018380761767520112,matcher,1,luck,0,0,46
21,normal,54,0.16731452414287212,0.21971877148054322,0.08297345143383796,director,1,anger,0,0,46
21,normal,55,0.0020763800630682326,0.0019268800741861812,0.001930361956943183,matcher,0,fear,0,0,46
21,normal,56,0.27870268884720345,0.24648529364722319,0.06969507937712584,director,0,war,0,0,46
21,normal,57,0.037535133326115085,0.0034617302814720376,0.005530496659327879,matcher,1,strength,0,0,46
21,normal,58,0.17522390675466734,0.21095922134894982,0.09202036168757147,director,0,envy,0,0,46
21,normal,59,0.006822215830235216,0.003634508253146432,0.005825689989726916,matcher,1,strength,0,0,46
22,modified,0,0.05572549735487518,0.11517428833897528,0.03737124935119916,matcher,0,death,0,0,47
22,modified,1,0.06683493303459649,0.2106600239807955,0.08071733418584914,director,0,strength,1,0,47
22,modified,2,0.004035881098092394,0.0018075362211935758,0.0014109325294033572,matcher,1,fear,0,0,47
22,modified,3,0.1402132848230977,0.2348981883455878,0.05132250762743967,director,0,death,1,0,47
22,modified,4,0.007656864514847105,0.005449683394376051,0.004025799651283975,matcher,0,reality,0,0,47
22,modified,5,0.1598513111424698,0.25820436239176164,0.04202372053986974,director,1,luck,1,1,47
22,modified,6,0.01032812484652685,0.01051211545518395,0.002023923190281181,matcher,1,war,0,0,47
22,modified,7,0.0920824025630246,0.19280956131673607,0.0389295914738904,director,1,luck,0,0,47
22,modified,8,0.014410930052788566,0.013652642574716491,0.007888534773325608,matcher,1,envy,0,0,47
22,modified,9,0.09242326967230051,0.25337480128081746,0.03052771000085211,director,0,luxury,1,0,47
22,modified,10,0.002807511140579142,0.003133338490041113,0.0013172667238609582,matcher,1,anger,0,0,47
22,modified,11,0.04565977031021038,0.29410301685255896,0.06961751972793645,director,0,strength,0,0,47
22,modified,12,0.002823423915592284,0.010105814460269378,0.007453318066845054,matcher,1,war,0,0,47
22,modified,13,0.12723233497851733,0.2867234107127893,0.02252952981487376,director,1,envy,1,1,47
22,modified,14,0.0060414441721709485,0.00234964182091786,0.0017277890203930622,matcher,1,fear,0,0,47
22,modified,15,0.17388894173408215,0.2844849513151915,0.06137149771456507,director,1,anger,1,1,47
22,modified,16,0.029880667062582078,0.036035006442831724,0.027108299419612236,matcher,1,death,0,0,47
22,modified,17,0.1435389178200851,0.3068279245429536,0.056088088616946676,director,1,luck,0,0,47
22,modified,18,0.00452253838688567,0.00763352123041877,0.0024346160444401153,matcher,1,fear,0,0,47
22,modified,19,0.13685797230667204,0.31869901171988946,0.04968925307048551,director,1,anger,0,0,47
22,modified,20,0.004457775775086261,0.005307994683552179,0.0021306998938406645,matcher,1,war,0,0,47
22,modified,21,0.12101519561138781,0.29395694339666223,0.07813581493392313,director,1,anger,0,0,47
22,modified,22,0.006941430260831404,0.0072974609332564075,0.0021565758725458103,matcher,1,luck,0,0,47
22,modified,23,0.1262703883209795,0.23018247963953206,0.04283433882889312,director,1,envy,0,0,47
22,modified,24,0.0036557373678439216,0.011692283317871636,0.0021554569983669703,matcher,1,freedom,0,0,47
22,modified,25,0.10963104385709597,0.2984428795316923,0.16491437815151783,director,1,fear,1,1,47
22,modified,26,0.0034670259038623932,0.00504307482717454,0.0016046048739253751,matcher,1,fear,0,0,47
22,modified,27,0.2439873083401077,0.2290626839450345,0.14204014593833103,director,1,fear,0,0,47
22,modified,28,0.002752310058740933,0.004841721706220936,0.0016960914544537104,matcher,1,envy,0,0,47
22,modified,29,0.014993623565039535,0.30665738606952686,0.05587444978203046,director,1,strength,0,0,47
22,modified,30,0.0036442961223279004,0.008123118603516397,0.002653988156781359,matcher,1,war,0,0,47
22,modified,31,0.29967026452014545,0.280405000183648,0.1812530593161902,director,1,freedom,1,1,47
22,modified,32,0.004544134506207306,0.0033731130700495214,0.001582046165963508,matcher,1,reality,0,0,47
22,modified,33,0.20691975006925808,0.24984406209396381,0.16866704305091346,director,1,fear,0,0,47
22,modified,34,0.002933893111483525,0.0030317641304228368,0.001100779986289553,matcher,1,freedom,0,0,47
22,modified,35,0.13698154505518856,0.24327644579835347,0.06332141406713458,director,1,anger,0,0,47
22,modified,36,0.0033603555655997877,0.005026288777428926,0.0017831542927216734,matcher,1,strength,0,0,47
22,modified,37,0.09328409679093545,0.2951092112838751,0.061736985740097526,director,1,anger,0,0,47
22,modified,38,0.0036259890448577994,0.004025073323365485,0.001947729525540535,matcher,1,anger,0,0,47
22,modified,39,0.12315059943081547,0.3328045081810864,0.12647013901438725,director,1,reality,1,1,47
22,modified,40,0.023727325450059154,0.024358603657010876,0.009212379214968069,matcher,0,luxury,0,0,47
22,modified,41,0.026496159615813655,0.30599362929210466,0.054665199146293725,director,1,strength,0,0,47
22,modified,42,0.006979683094394299,0.005531822734294552,0.002448389569207766,matcher,1,war,0,0,47
22,modified,43,0.2793420963210593,0.24969738905719718,0.07726939826957956,director,0,war,1,0,47
22,modified,44,0.0032482780164345667,0.003495996795068971,0.0028324963464815586,matcher,1,fear,0,0,47
22,modified,45,0.18245468960678682,0.32836060231852954,0.16273121687588527,director,1,reality,0,0,47
22,modified,46,0.01307998853622125,0.0121782157404933,0.0020519302155621094,matcher,1,death,0,0,47
22,modified,47,0.22694773518199599,0.24923437930425232,0.06945262294761641,director,1,death,0,0,47
23,normal,1,0.009387296626747576,0.02894581617927564,0.010389072770509142,matcher,1,Hello World,0,0,48
23,normal,2,0.10600205703054998,0.19929609259885728,0.10312217348430879,director,0,envy,1,0,48
23,normal,3,0.08158648166075659,0.10843357703036074,0.08840348792355594,matcher,1,death,0,0,48
23,normal,4,0.21655244936851792,0.24105477540243161,0.1379914423229205,director,1,death,1,1,48
23,normal,5,0.022095674233058107,0.012633391398084235,0.025183220128779018,matcher,1,death,0,0,48
23,normal,6,0.10430810602121013,0.17351348341448664,0.08368158964886126,director,1,anger,1,1,48
23,normal,7,0.0007711713586936878,0.0014380728344979164,0.0010411740652733546,matcher,1,death,0,0,48
23,normal,8,0.23802029308345146,0.2715450215836009,0.26935270293849123,director,1,fear,1,1,48
23,normal,9,0.0020431020442421466,0.005162143075088386,0.0018407378774236475,matcher,0,luxury,0,0,48
23,normal,10,0.27870055943965955,0.269718846799575,0.07234371128627397,director,1,death,0,0,48
23,normal,11,0.011666985180490974,0.014391440960168068,0.008581866683426038,matcher,0,envy,0,0,48
23,normal,12,0.15323170255616453,0.20701860776189807,0.11637755985907065,director,1,anger,0,0,48
23,normal,13,0.0010968747367402648,0.0013046267954494014,0.0014726159031196936,matcher,1,luxury,0,0,48
23,normal,14,0.2533287125915682,0.23489083699253246,0.06703774178326427,director,1,death,0,0,48
23,normal,15,0.0036192659292484347,0.0012519329073184592,0.00174232022927537,matcher,1,fear,0,0,48
23,normal,16,0.1964619295972432,0.32520738806716654,0.062410079683161146,director,1,luxury,1,1,48
23,normal,17,0.0026479592543802366,0.0013274281541219137,0.0008677208473896497,matcher,1,freedom,0,0,48
23,normal,18,0.23545323131885448,0.3015862388153802,0.0736036044768544,director,1,luxury,0,0,48
23,normal,19,0.006869178809904162,0.0027221179111025858,0.00344265613532943,matcher,0,strength,0,0,48
23,normal,20,0.1670320918884989,0.3018541273744347,0.07558223573728574,director,1,strength,1,1,48
23,normal,21,0.0037574681704232497,0.01009280514454345,0.005416743045981629,matcher,1,anger,0,0,48
23,normal,22,0.12330940582797609,0.21943806921025644,0.09389825736117875,director,1,anger,0,0,48
23,normal,23,0.0012678139546430938,0.0016821059773260369,0.0011080191783288471,matcher,1,death,0,0,48
23,normal,24,0.4625939884993064,0.440638170330571,0.2530578918876995,director,0,reality,1,0,48
23,normal,25,0.03137699307136516,0.005025920001633056,0.008664674992159373,matcher,1,fear,0,0,48
23,normal,26,0.3609112713264244,0.3244202458102221,0.08638103568721389,director,1,freedom,1,1,48
23,normal,27,0.0014100544926178348,0.004048043694697139,0.004882880517389179,matcher,0,reality,0,0,48
23,normal,28,0.3113378030514683,0.1364349230923793,0.2336936098552429,director,0,envy,0,0,48
23,normal,29,0.002691173798450553,0.002976340775528449,0.0027654251847090356,matcher,1,anger,0,0,48
23,normal,30,0.4355586805583801,0.5066447221541952,0.1416240855592513,director,1,reality,0,0,48
23,normal,31,0.0008411291550154479,0.0005357849435195957,0.0005637545603739678,matcher,1,death,0,0,48
23,normal,32,0.19691482783617975,0.2697342316758147,0.06804855769246386,director,1,death,0,0,48
23,normal,33,0.018404561633516076,0.02741387490855487,0.013794549156342756,matcher,1,luck,0,0,48
23,normal,34,0.2174416847186942,0.2838874747348002,0.058888532031312654,director,1,luxury,0,0,48
23,normal,35,0.0008186194049849957,0.0008902644606527202,0.0011743776329207378,matcher,1,luxury,0,0,48
23,normal,36,0.40547153252804,0.17656350686330122,0.4017855307455138,director,0,envy,0,0,48
23,normal,37,0.0017778568512134955,0.0018187808592672852,0.0018133038265780493,matcher,0,envy,0,0,48
23,normal,38,0.20810917024917835,0.1709034122933848,0.12285637192216743,director,1,fear,0,0,48
23,normal,39,0.038196672049003975,0.013287164988773545,0.013464679857712892,matcher,1,anger,0,0,48
23,normal,40,0.09966189040996536,0.276324502656075,0.11792044973408768,director,1,anger,0,0,48
23,normal,41,0.018322907722215807,0.012496159952441887,0.00795975144167133,matcher,1,luxury,0,0,48
23,normal,42,0.38289925367985356,0.28621360248574934,0.09358293920632002,director,0,freedom,0,0,48
23,normal,43,0.0005144550518291631,0.0030397692785249413,0.002258276399413805,matcher,1,luxury,0,0,48
23,normal,44,0.22147344426457707,0.30239842570578584,0.07448221101226624,director,1,luxury,0,0,48
23,normal,45,0.0025517557023934834,0.0031511008538740184,0.0026028259164138203,matcher,1,strength,0,0,48
23,normal,46,0.1688182893294991,0.2737801118083497,0.05140661409802085,director,1,strength,0,0,48
23,normal,47,0.0007160500376711814,0.0008145380628917456,0.0006998196136310165,matcher,1,reality,0,0,48
23,normal,48,0.37262819348781545,0.18169556434623438,0.36273011814910233,director,0,envy,0,0,48
23,normal,49,0.0309335222378631,0.01720118442916808,0.012760035973010793,matcher,1,reality,0,0,48
23,normal,50,0.18522900843522186,0.2184369103867699,0.11648232761814169,director,1,fear,0,0,48
23,normal,51,0.004848950807807555,0.001994296893549472,0.0030125306518886882,matcher,1,war,0,0,48
23,normal,52,0.1622663755065178,0.32616472563943305,0.1285432805201548,director,0,freedom,0,0,48
23,normal,53,0.07821028475748962,0.1340428067305243,0.06341149049902137,matcher,0,envy,0,0,48
23,normal,54,0.21912077730711496,0.32472515458466916,0.08861998729211108,director,1,strength,0,0,48
23,normal,55,0.00099786588856345,0.001569630001746126,0.0018865222185387828,matcher,1,strength,0,0,48
23,normal,56,0.21924178500531377,0.33004737829527164,0.08195952841708781,director,1,strength,0,0,48
23,normal,57,0.03141230783178874,0.008859478203555904,0.005034773558971677,matcher,1,luxury,0,0,48
23,normal,58,0.2847920667014774,0.2099569041449629,0.579469848253464,director,0,envy,0,0,48
23,normal,59,0.00045874348355915713,0.0014623040777995695,0.002060668853556777,matcher,1,fear,0,0,48
23,normal,60,0.21915329614703083,0.2820202633640217,0.08863713358022131,director,1,strength,0,0,48
23,normal,61,0.002673233372350485,0.00200775850611301,0.0018950022822199846,matcher,1,anger,0,0,48
23,normal,62,0.19990374845315562,0.3329914980322811,0.05221647202273866,director,1,luxury,0,0,48
23,normal,63,0.0012880683945944431,0.0012972388242099113,0.00214901865447491,matcher,1,luck,0,0,48
23,normal,64,0.22539960181516894,0.292107554815414,0.07627976815049377,director,1,luxury,0,0,48
23,normal,65,0.003012641707595734,0.0024282921785008685,0.0024446996124837333,matcher,1,strength,0,0,48
23,normal,66,0.11783401800979745,0.27630317245256253,0.094895696615917,director,1,anger,0,0,48
23,normal,67,0.040724037399750314,0.01849487043875487,0.007254763873157749,matcher,1,envy,0,0,48
23,normal,68,0.11906897086144363,0.2243039341660417,0.07423726052515388,director,1,fear,0,0,48
23,normal,69,0.0012096358206484228,0.00313065830994686,0.001999845147800111,matcher,1,luck,0,0,48
23,normal,70,0.26274893318746667,0.255916539372868,0.07940766074720086,director,1,death,0,0,48
23,normal,71,0.0008648054121317588,0.0005435622243320671,0.0010128348075374954,matcher,1,war,0,0,48
23,normal,72,0.35390055282952493,0.2414996229174507,0.09998556268009509,director,1,luck,1,1,48
23,normal,73,0.0012748831138431845,0.0009343371917259524,0.0009674786005334524,matcher,0,death,0,0,48
24,modified,0,0.03683255571539275,0.05387883621286019,0.006905679649262278,matcher,1,war,0,0,49
24,modified,1,0.19075847560185485,0.1707821097295524,0.06766808487976052,director,1,death,1,1,49
24,modified,2,0.05558175355552158,0.08058160369626188,0.0309648792370335,matcher,1,war,0,0,49
24,modified,3,0.2640208802052001,0.1503683698704413,0.08563818190213347,director,1,death,0,0,49
24,modified,4,0.034839736682249746,0.005513830492987696,0.00792110319271183,matcher,1,freedom,0,0,49
24,modified,5,0.2826055587869249,0.2973179616026834,0.06949757121366396,director,1,reality,1,1,49
24,modified,6,0.08120408766744755,0.053970530574685316,0.016472541793356173,matcher,0,war,0,0,49
24,modified,7,0.2101426413425575,0.4115377260177334,0.0631767764227136,director,0,luck,1,0,49
24,modified,8,0.018458387479616607,0.03049566409370458,0.021785925469392575,matcher,1,anger,0,0,49
24,modified,9,0.23835646523549184,0.26004663592023874,0.08292216548289062,director,1,fear,1,1,49
24,modified,10,0.005010502292413534,0.004040338404352198,0.0042866606796933635,matcher,0,freedom,0,0,49
24,modified,11,0.16543802041193378,0.2994973940828843,0.0740118246659095,director,1,strength,1,1,49
24,modified,12,0.02104120748781769,0.016686600729141025,0.005558758048132582,matcher,1,luck,0,0,49
24,modified,13,0.18407084809296095,0.2855095348624375,0.04610531053552361,director,0,war,1,0,49
24,modified,14,0.005684953878054728,0.007859395230068712,0.00798214068969636,matcher,1,death,0,0,49
24,modified,15,0.15302972321630134,0.3202351129620046,0.03673054776237521,director,1,war,0,0,49
24,modified,16,0.009859995834972848,0.013725172637938848,0.009816514605621355,matcher,1,fear,0,0,49
24,modified,17,0.25668084129964347,0.2600935159673078,0.041946798047321196,director,1,fear,0,0,49
24,modified,18,0.08988183084774454,0.2015012157255829,0.15358559944861347,matcher,1,envy,0,0,49
24,modified,19,0.21941679336749723,0.29410276815968206,0.07358191275009743,director,1,fear,0,0,49
24,modified,20,0.00336682140808217,0.0023928381320166277,0.0019364240396887037,matcher,1,war,0,0,49
24,modified,21,0.12660686246133954,0.3446545724175001,0.024799890862137897,director,1,war,0,0,49
24,modified,22,0.028137177041565046,0.016365958791111808,0.012470589707106244,matcher,1,envy,0,0,49
24,modified,23,0.24702959544440728,0.26131383866339725,0.04201152284050247,director,1,fear,0,0,49
24,modified,24,0.0005480328179779574,0.0007499622928947612,0.00045621983088315173,matcher,0,luck,0,0,49
24,modified,25,0.16495659601596005,0.29425889881815903,0.047791721351095384,director,0,envy,1,0,49
24,modified,26,0.000442834515139257,0.0003657468748611829,0.0006876923454143411,matcher,1,envy,0,0,49
24,modified,27,0.13980659554046396,0.3145194503900305,0.03675053578800528,director,1,war,0,0,49
24,modified,28,0.018785167292344647,0.05205847559850622,0.04005676446670214,matcher,1,reality,0,0,49
24,modified,29,0.150560248743239,0.25044829273813923,0.193501538448428,director,0,luxury,1,0,49
24,modified,30,0.00017063550565697848,0.00036670794383767997,0.0006286507609819258,matcher,1,anger,0,0,49
24,modified,31,0.19885841728280967,0.39459228126209306,0.07506573194078497,director,0,luck,0,0,49
24,modified,32,0.0003088241443393261,0.0012790379601767775,0.0004966064872269928,matcher,1,death,0,0,49
24,modified,33,0.207133425290497,0.2763346615373277,0.05647299791699363,director,1,death,0,0,49
24,modified,34,0.0005061815259689573,0.00043141629451314765,0.00033394627473483775,matcher,0,luck,0,0,49
24,modified,35,0.2580945593498461,0.29932943325074846,0.06197933341534076,director,1,strength,0,0,49
24,modified,36,0.005341021609314339,0.011667163264543588,0.004750501696591625,matcher,0,anger,0,0,49
24,modified,37,0.16822284833672405,0.2518671687559258,0.21246824559290606,director,1,fear,0,0,49
24,modified,38,0.0009453175114797162,0.0005088193040060757,0.000550145164648753,matcher,0,envy,0,0,49
24,modified,39,0.14525660509902008,0.28993848703308384,0.03432906880504985,director,0,envy,0,0,49
24,modified,40,0.023524221073075925,0.08734563083519371,0.05253291928694704,matcher,1,fear,0,0,49
24,modified,41,0.2865735578625464,0.36229677925626064,0.11990627805807531,director,1,luck,0,0,49
24,modified,42,0.0073713629376675185,0.014059954437912333,0.029125656519295592,matcher,1,war,0,0,49
24,modified,43,0.15073633583628732,0.28381581273712464,0.04595100948871905,director,1,anger,1,1,49
24,modified,44,0.01570433881406594,0.0734885093128384,0.044872091393212014,matcher,1,death,0,0,49
24,modified,45,0.15459807161966158,0.311218710130058,0.027275314067266607,director,1,anger,0,0,49
24,modified,46,0.001929596051575572,0.0007517292768656901,0.0006814872805442108,matcher,1,envy,0,0,49
24,modified,47,0.19439546245370473,0.29233168644655605,0.04070375856748088,director,1,death,0,0,49
24,modified,48,0.0017985326952164192,0.0013277530490527184,0.001071113196204019,matcher,0,strength,0,0,49
24,modified,49,0.15905934705369953,0.26956897659794093,0.20308493289202467,director,1,anger,0,0,49
24,modified,50,0.0020049818225789224,0.0012885573628983456,0.0010536746697486512,matcher,1,envy,0,0,49
24,modified,51,0.16174769234492967,0.30141167122226725,0.03359404137207978,director,1,war,0,0,49
24,modified,52,0.0033976991307151094,0.001378242418748958,0.0016256023849273492,matcher,0,luxury,0,0,49
24,modified,53,0.2945131889750613,0.2911953605280878,0.0878973294608977,director,0,reality,0,0,49
24,modified,54,0.05527209998000248,0.22149470716842048,0.13957090535413744,matcher,1,anger,0,0,49
24,modified,55,0.12518046576578665,0.28456604885902576,0.024223834069216778,director,1,anger,0,0,49
24,modified,56,0.0010714753266473029,0.0010256454859681595,0.000805410015618333,matcher,1,war,0,0,49
24,modified,57,0.1485461140020687,0.2207402289033768,0.09214950290297073,director,1,envy,0,0,49
24,modified,58,0.0013398441661510378,0.0010503252138247558,0.0008239156749515219,matcher,1,reality,0,0,49
24,modified,59,0.11389948467911201,0.27700390862608,0.0634069190803996,director,1,envy,0,0,49
24,modified,60,0.0013612743763394062,0.0008216417277282454,0.0007737735281267217,matcher,1,strength,0,0,49
24,modified,61,0.20012217978942431,0.3119273894517255,0.05800270059258669,director,0,war,0,0,49
24,modified,62,0.002121771246736062,0.0007682250409931408,0.000741027489020794,matcher,1,anger,0,0,49
24,modified,63,0.07228034160539074,0.04699429180774483,0.20397675043311345,director,0,envy,0,0,49
25,modified,1,0.030034464390583316,0.16479822228267454,0.11129837612901526,matcher,1,envy,0,0,50
25,modified,2,0.3047778113739354,0.27293347554602504,0.13665865059544047,director,1,freedom,1,1,50
25,modified,3,0.040056577718579026,0.02164398401285137,0.009688828102424187,matcher,1,death,0,0,50
25,modified,4,0.16419939209838486,0.26125384425764897,0.12767737161353265,director,1,strength,1,1,50
25,modified,5,0.0013511262341732706,0.0013044138866695008,0.0007594696075623719,matcher,1,reality,0,0,50
25,modified,6,0.27768765142287405,0.21235624576723536,0.10396860489324117,director,1,war,1,1,50
25,modified,7,0.007802665899650239,0.0011814450336689979,0.0013507321683714035,matcher,1,freedom,0,0,50
25,modified,8,0.2695924189399911,0.16662333693155404,0.1443723463132014,director,1,anger,1,1,50
25,modified,9,0.002597191243528807,0.00225485151715544,0.0012288432641629913,matcher,0,reality,0,0,50
25,modified,10,0.1262854822187735,0.15787926784938025,0.08159020649254485,director,1,reality,1,1,50
25,modified,11,0.03190574572541598,0.015766556978800195,0.02664987505217454,matcher,1,strength,0,0,50
25,modified,12,0.4076978028149201,0.2091322515275915,0.1742090663681278,director,1,war,0,0,50
25,modified,13,0.01711072540625545,0.004308890680669048,0.008666719419227436,matcher,1,strength,0,0,50
25,modified,14,0.3308574224209291,0.3005453403542724,0.17454895043230512,director,1,freedom,0,0,50
25,modified,15,0.0020012011903061603,0.0011236485820812986,0.001421843136448472,matcher,1,freedom,0,0,50
25,modified,16,0.23024258108734222,0.24949329771726053,0.0959017346049293,director,1,death,1,1,50
25,modified,17,0.01579400667217503,0.0020809003340637755,0.003093449356439945,matcher,1,strength,0,0,50
25,modified,18,0.3963605944842625,0.2537781927525232,0.195363781758747,director,1,war,0,0,50
25,modified,19,0.004911906828466324,0.0017626762127941377,0.0008924389295827261,matcher,1,fear,0,0,50
25,modified,20,0.38907397585052744,0.23588749348361746,0.1410164368370128,director,1,war,0,0,50
25,modified,21,0.010139734395111689,0.01030799249541047,0.019502601945045855,matcher,1,death,0,0,50
25,modified,22,0.4254411939492578,0.23912177389627537,0.14947704985671056,director,1,war,0,0,50
25,modified,23,0.031315786886821226,0.027079198977208205,0.025358278821048203,matcher,1,death,0,0,50
25,modified,24,0.2362755335449462,0.3053283987909167,0.08190568546065427,director,1,luxury,1,1,50
25,modified,25,0.03371777586297201,0.023765139310455992,0.01350706663713441,matcher,0,reality,0,0,50
25,modified,26,0.37042987202343375,0.2883650710752165,0.11694301446192672,director,1,war,0,0,50
25,modified,27,0.013613825553242925,0.013694498592277763,0.01194109094475726,matcher,1,fear,0,0,50
25,modified,28,0.07792627091457681,0.08938972032424002,0.06263851499892552,director,1,fear,1,1,50
25,modified,29,0.015616926891759666,0.009399954670611962,0.009504481410499291,matcher,1,fear,0,0,50
25,modified,30,0.37942382857843676,0.22726712060994297,0.10980051132837605,director,1,war,0,0,50
25,modified,31,0.003979147104586614,0.0030243694463810084,0.0018164726741499856,matcher,1,fear,0,0,50
25,modified,32,0.3425532827360756,0.19796473894648245,0.15998637000675694,director,1,anger,0,0,50
25,modified,33,0.03354842410278956,0.014649542494194593,0.020962762801947265,matcher,1,freedom,0,0,50
25,modified,34,0.196041085506057,0.18671352823995732,0.13547826261539214,director,1,strength,0,0,50
25,modified,35,0.03942523805327128,0.01183997194932325,0.01021796813389403,matcher,0,luxury,0,0,50
25,modified,36,0.15782397906402287,0.19438942356853464,0.04700345310486381,director,1,strength,0,0,50
25,modified,37,0.003931084183057563,0.0034334250760370993,0.010101980715544875,matcher,1,freedom,0,0,50
25,modified,38,0.08646827978710274,0.16734110916911352,0.07343492041731732,director,1,envy,0,0,50
25,modified,39,0.0013190059081419406,0.0006633470147316847,0.0006246201979926897,matcher,1,war,0,0,50
25,modified,40,0.1813761951279998,0.23151522829538126,0.09274027557759026,director,1,reality,0,0,50
25,modified,41,0.017401755206357814,0.006545248765745661,0.020654781997800343,matcher,1,anger,0,0,50
25,modified,42,0.13510268668784797,0.11620909947458202,0.0776604920535849,director,0,fear,0,0,50
25,modified,43,0.007000025364363583,0.003343236935814285,0.0016391017216906409,matcher,1,freedom,0,0,50
